ForeFlight Logbook Import,This row is required for importing into ForeFlight. Do not delete or modify.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aircraft Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftID,TypeCode,Year,Make,Model,GearType,EngineType,equipType (FAA),aircraftClass (FAA),complexAircraft (FAA),taa (FAA),highPerformance (FAA),pressurized (FAA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N1977E,C172P,,Cessna,172P,fixed_tricycle,Piston,aircraft,airplane_single_engine_land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N123AB,PA28,,Piper,PA28,fixed_tricycle,Piston,aircraft,airplane_single_engine_land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N456CD,SR22,,Cirrus,SR22,fixed_tricycle,Piston,aircraft,airplane_single_engine_land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N999ZZ,C172S,,Cessna,172S,fixed_tricycle,Piston,aircraft,airplane_single_engine_land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N789EF,PA44,,Piper,PA44,retractable_tricycle,Piston,aircraft,airplane_multi_engine_land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flights Table , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,Deprecated: Do not edit manually,Deprecated: Do not edit manually,Deprecated: Do not edit manually,Deprecated: Do not edit manually,Deprecated: Do not edit manually
Date,AircraftID,From,To,Route,TimeOut,TimeOff,TimeOn,TimeIn,OnDuty,OffDuty,TotalTime,PIC,SIC,Night,Solo,CrossCountry,PICUS,MultiPilot,IFR,Examiner,NVG,NVG Ops,Distance,ActualInstrument,SimulatedInstrument,HobbsStart,HobbsEnd,TachStart,TachEnd,Holds,Approach1,Approach2,Approach3,Approach4,Approach5,Approach6,DualGiven,DualReceived,SimulatedFlight,GroundTraining,GroundTrainingGiven,InstructorName,InstructorComments,Person1,Person2,Person3,Person4,Person5,Person6,PilotComments,Flight Review (FAA),IPC (FAA),Checkride (FAA),FAA 61.58 (FAA),NVG Proficiency (FAA),DayTakeoffs,DayLandingsFullStop,NightTakeoffs,NightLandingsFullStop,AllLandings
5/21/22,N123AB,KORL,KORL,KORL KMLB KFPR KORL,,,,,,,1.5,1.5,,,,,,,,,,,180,,0.9,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,3
2/17/22,N123AB,KORL,KORL,KORL KMLB KORL,,,,,,,1.8,1.8,,0.5,,,,,,,,,100,,0.8,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
8/2/22,N123AB,KORL,KORL,KORL KMLB KFPR KORL,,,,,,,1.5,1.5,,1.1,,,,,,,,,180,,1.5,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,3
10/24/22,N123AB,KORL,KORL,KORL KDAB KORL,,,,,,,1.8,1.8,,,,,,,,,,,90,,0.8,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
11/19/22,N123AB,KORL,KORL,KORL KPBI KORL,,,,,,,2.1,2.1,,1.3,,,,,,,,,250,,1.6,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,2
11/14/22,N123AB,KORL,KORL,KORL KTPA KORL,,,,,,,1.2,1.2,,0.5,,,,,,,,,140,,1,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,2
6/21/22,N123AB,KORL,KORL,KORL KISM KORL,,,,,,,1.2,1.2,,,,,,,,,,,30,,0.2,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
1/8/23,N456CD,KORL,KORL,KORL KFPR KORL,,,,,,,1.4,1.4,,,,,,,,,,,170,0.4,,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
8/5/23,N456CD,KORL,KORL,KORL KDAB KORL,,,,,,,1.8,1.8,,0.6,,,,,,,,,90,0.7,0.8,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,2
1/14/23,N123AB,KORL,KORL,KORL KDAB KSAV KORL,,,,,,,3.5,3.5,,,,,,,,,,,420,0.5,,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,3
5/10/23,N456CD,KORL,KORL,KORL KTPA KSRQ KORL,,,,,,,1.7,1.7,,,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,3
6/3/23,N123AB,KORL,KORL,KORL KTPA KORL,,,,,,,1.2,1.2,,0.8,,,,,,,,,140,,1.2,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,2
11/27/23,N456CD,KORL,KORL,KORL KSRQ KORL,,,,,,,1.6,1.6,,,,,,,,,,,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
2/23/23,N456CD,KORL,KORL,KORL KLEE KORL,,,,,,,0.5,0.5,,0.5,,,,,,,,,60,0.7,,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,2
4/23/23,N456CD,KORL,KORL,KORL KISM KORL,,,,,,,1.2,1.2,,,,,,,,,,,30,,0.2,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
10/14/23,N456CD,KORL,KORL,KORL KGNV KTLH KORL,,,,,,,3.2,3.2,,1.5,,,,,,,,,380,,1.1,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,3
2/15/23,N123AB,KORL,KORL,KORL KDAB KORL,,,,,,,1.8,1.8,,0.5,,,,,,,,,90,0.8,0.7,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
6/5/23,N123AB,KORL,KORL,KORL KPBI KORL,,,,,,,2.1,2.1,,1,,,,,,,,,250,0.8,2.1,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,2
7/28/23,N456CD,KORL,KORL,KORL KDAB KORL,,,,,,,1.8,1.8,,0.5,,,,,,,,,90,,0.7,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,2
6/5/23,N456CD,KORL,KORL,KORL KOCF KORL,,,,,,,1.8,1.8,,,,,,,,,,,100,,0.8,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
6/22/23,N456CD,KORL,KORL,KORL KVLD KORL,,,,,,,2.8,2.8,,0.7,,,,,,,,,340,,1.7,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,2
2/23/23,N456CD,KORL,KORL,KORL KMLB KORL,,,,,,,1.8,1.8,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
4/3/23,N123AB,KORL,KORL,KORL KSRQ KORL,,,,,,,1.6,1.6,,,,,,,,,,,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
12/3/23,N123AB,KORL,KORL,KORL KSRQ KORL,,,,,,,1.6,1.6,,,,,,,,,,,190,,1.6,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
11/3/23,N123AB,KORL,KORL,KORL KTIX KORL,,,,,,,1.6,1.6,,,,,,,,,,,70,,0.6,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
10/17/23,N123AB,KORL,KORL,KORL KISM KORL,,,,,,,1.2,1.2,,0.25,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
1/15/23,N123AB,KORL,KORL,KORL KOCF KDHN KORL,,,,,,,4,4,,,,,,,,,,,480,0.8,,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,3
12/3/23,N456CD,KORL,KORL,KORL KCLW KORL,,,,,,,1.2,1.2,,0.9,,,,,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,2
1/15/23,N456CD,KORL,KORL,KORL KTPA KORL,,,,,,,1.2,1.2,,0.9,,,,,,,,,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,2
1/9/23,N123AB,KORL,KORL,KORL KSRQ KORL,,,,,,,1.6,1.6,,1.5,,,,,,,,,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,2
12/20/23,N123AB,KORL,KORL,KORL KMLB KORL,,,,,,,1.8,1.8,,0.8,,,,,,,,,100,0.7,0.8,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
6/15/23,N456CD,KORL,KORL,KORL KDAB KORL,,,,,,,1.8,1.8,,0.6,,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,2
10/27/23,N456CD,KORL,KORL,KORL KSPG KORL,,,,,,,1.3,1.3,,1.2,,,,,,,,,160,,1.1,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,2
4/23/23,N123AB,KORL,KORL,KORL KMLB KFPR KORL,,,,,,,1.5,1.5,,1,,,,,,,,,180,,1.5,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,3
12/17/23,N123AB,KORL,KORL,KORL KTPA KORL,,,,,,,1.2,1.2,,,,,,,,,,,140,,1.2,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
5/28/23,N123AB,KORL,KORL,KORL KTIX KORL,,,,,,,1.6,1.6,,0.583333333,,,,,,,,,70,,0.6,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,2
1/14/23,N123AB,KORL,KORL,KORL KTIX KORL,,,,,,,1.6,1.6,,,,,,,,,,,70,1,,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
10/19/23,N123AB,KORL,KORL,KORL KMLB KORL,,,,,,,1.8,1.8,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
6/21/23,N123AB,KORL,KORL,KORL KMLB KORL,,,,,,,1.8,1.8,,0.8,,,,,,,,,100,0.4,,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,2
8/11/23,N123AB,KORL,KORL,KORL KSFB KORL,,,,,,,1.2,1.2,,,,,,,,,,,20,,0.2,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
5/6/23,N123AB,KORL,KORL,KORL KSFB KSSI KORL,,,,,,,2.7,2.7,,,,,,,,,,,320,1,2.3,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,3
9/8/23,N456CD,KORL,KORL,KORL KSFB KORL,,,,,,,1.2,1.2,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
8/9/23,N456CD,KORL,KORL,KORL KLEE KORL,,,,,,,0.5,0.5,,0.5,,,,,,,,,60,0.6,,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,2
10/19/23,N123AB,KORL,KORL,KORL KTPA KORL,,,,,,,1.2,1.2,,,,,,,,,,,140,,1.2,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
3/3/23,N456CD,KORL,KORL,KORL KSFB KORL,,,,,,,1.2,1.2,,0.166666667,,,,,,,,,20,,0.2,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,2
5/19/23,N456CD,KORL,KORL,KORL KMLB KORL,,,,,,,1.8,1.8,,,,,,,,,,,100,,0.5,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
7/9/23,N456CD,KORL,KORL,KORL KDAB KORL,,,,,,,1.8,1.8,,0.7,,,,,,,,,90,,0.1,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,2
2/24/23,N456CD,KORL,KORL,KORL KSFB KORL,,,,,,,1.2,1.2,,,,,,,,,,,20,,0.2,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
11/25/23,N123AB,KORL,KORL,KORL KSFB KORL,,,,,,,1.2,1.2,,,,,,,,,,,20,0.4,0.2,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
1/27/23,N456CD,KORL,KORL,KORL KMGM KORL,,,,,,,5,5,,,,,,,,,,,600,0.9,,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
8/24/23,N456CD,KORL,KORL,KORL KPGD KORL,,,,,,,1.8,1.8,,,,,,,,,,,210,,0.4,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
11/15/23,N123AB,KORL,KORL,KORL KAPF KORL,,,,,,,2.3,2.3,,,,,,,,,,,280,0.7,2.3,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
9/23/23,N123AB,KORL,KORL,KORL KDAB KORL,,,,,,,1.8,1.8,,,,,,,,,,,90,,0.8,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
2/25/23,N123AB,KORL,KORL,KORL KSFB KORL,,,,,,,1.2,1.2,,,,,,,,,,,20,,0.2,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
8/5/23,N123AB,KORL,KORL,KORL KMLB KORL,,,,,,,1.8,1.8,,,,,,,,,,,100,0.8,0.8,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
6/23/23,N456CD,KORL,KORL,KORL KTPA KORL,,,,,,,1.2,1.2,,0.7,,,,,,,,,140,,1.2,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,2
4/8/23,N456CD,KORL,KORL,KORL KGNV KTLH KORL,,,,,,,3.2,3.2,,2.7,,,,,,,,,380,,1.1,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,3
3/14/23,N456CD,KORL,KORL,KORL KSFB KORL,,,,,,,1.2,1.2,,0.166666667,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,2
9/28/23,N456CD,KORL,KORL,KORL KSRQ KORL,,,,,,,1.6,1.6,,,,,,,,,,,190,,1.4,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
8/19/23,N123AB,KORL,KORL,KORL KTPA KORL,,,,,,,1.2,1.2,,0.8,,,,,,,,,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,2
10/16/23,N456CD,KORL,KORL,KORL KTMB KORL,,,,,,,3.1,3.1,,,,,,,,,,,370,0.5,1.5,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
4/9/23,N123AB,KORL,KORL,KORL KISM KORL,,,,,,,1.2,1.2,,0.25,,,,,,,,,30,,0.2,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,2
9/8/23,N123AB,KORL,KORL,KORL KTPA KORL,,,,,,,1.2,1.2,,0.8,,,,,,,,,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,2
6/16/23,N123AB,KORL,KORL,KORL KSRQ KORL,,,,,,,1.6,1.6,,,,,,,,,,,190,0.4,1.6,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
11/11/23,N456CD,KORL,KORL,KORL KPBI KORL,,,,,,,2.1,2.1,,0.9,,,,,,,,,250,,1.9,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,2
12/14/23,N456CD,KORL,KORL,KORL KFXE KORL,,,,,,,2.5,2.5,,,,,,,,,,,300,,1.5,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
3/3/23,N123AB,KORL,KORL,KORL KTPA KORL,,,,,,,1.2,1.2,,1.1,,,,,,,,,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,2
1/1/24,N999ZZ,KDVT,KDVT,KDVT KIFP KDVT,,,,,,,2.7,2.7,,1.5,,,,,,,,,300,2.7,0.5,,,,,,1;RNAV (GPS) RWY 01;01;KDVT;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2
1/4/24,N789EF,KDVT,KDVT,KDVT KPGA KDVT,,,,,,,2.5,2.5,,,,,,,,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
1/8/24,N999ZZ,KDVT,KDVT,KDVT KIFP KDVT,,,,,,,2.7,2.7,,0.6,,,,,,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2
1/11/24,N999ZZ,KDVT,KDVT,KDVT KPSP KFFZ KDVT,,,,,,,2.4,2.4,,1,,,,,,,,,264,,1,,,,,,1;RNAV (GPS) RWY 01;01;KDVT;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,3
1/15/24,N999ZZ,KDVT,KDVT,KDVT KGEU KDVT,,,,,,,1.3,1.3,,0.272727273,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2
1/19/24,N789EF,KDVT,KDVT,KDVT KCRK KDVT,,,,,,,3.5,3.5,,,,,,,,,,,560,,0.5,,,,,,1;RNAV (GPS) RWY 01;01;KDVT;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
1/22/24,N789EF,KDVT,KDVT,KDVT KSBA KDVT,,,,,,,4.8,4.8,,,,,,,,,,,760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
1/26/24,N999ZZ,KDVT,KDVT,KDVT KCHD KDVT,,,,,,,1.5,1.5,,0.5,,,,,,,,,60,,0.5,,,,,,1;RNAV (GPS) RWY 01;01;KDVT;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2
1/30/24,N789EF,KDVT,KDVT,KDVT KSAF KDVT,,,,,,,4.1,4.1,,,,,,,,,,,660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
2/2/24,N999ZZ,KDVT,KDVT,KDVT KGYR KDVT,,,,,,,1.4,1.4,,,,,,,,,,,40,0.4,,,,,,,1;RNAV (GPS) RWY 01;01;KDVT;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
2/6/24,N789EF,KDVT,KDVT,KDVT KLGB KDVT,,,,,,,3.6,3.6,,,,,,,,,,,580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
2/10/24,N789EF,KDVT,KDVT,KDVT KDRO KDVT,,,,,,,4,4,,0.6,,,,,,,,,640,1.9,,,,,,,1;RNAV (GPS) RWY 01;01;KDVT;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2
2/13/24,N789EF,KDVT,KDVT,KDVT KGUP KDVT,,,,,,,2.2,2.2,,2,,,,,,,,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2
2/17/24,N999ZZ,KDVT,KDVT,KDVT KFHU KDVT,,,,,,,2.5,2.5,,2.2,,,,,,,,,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
2/21/24,N789EF,KDVT,KDVT,KDVT KPGA KDVT,,,,,,,2.5,2.5,,,,,,,,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
2/24/24,N999ZZ,KDVT,KDVT,KDVT KIFP KDVT,,,,,,,2.7,2.7,,1.6,,,,,,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2
2/28/24,N999ZZ,KDVT,KDVT,KDVT KSDL KDVT,,,,,,,0.2,0.2,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
3/3/24,N789EF,KDVT,KDVT,KDVT KGUP KDVT,,,,,,,2.2,2.2,,,,,,,,,,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
3/6/24,N999ZZ,KDVT,KDVT,KDVT KGYR KDVT,,,,,,,1.4,1.4,,,,,,,,,,,40,,0.4,,,,,,1;RNAV (GPS) RWY 01;01;KDVT;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
3/10/24,N789EF,KDVT,KDVT,KDVT KVGT KDVT,,,,,,,2.9,2.9,,,,,,,,,,,460,,1.4,,,,,,1;RNAV (GPS) RWY 01;01;KDVT;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
3/14/24,N999ZZ,KDVT,KDVT,KDVT KCHD KDVT,,,,,,,1.5,1.5,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
3/17/24,N789EF,KDVT,KDVT,KDVT KFHU KTRM KAVQ KDVT,,,,,,,3,3,,1.1,,,,,,,,,480,,0.8,,,,,,1;RNAV (GPS) RWY 01;01;KDVT;;,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,4
3/21/24,N999ZZ,KDVT,KDVT,KDVT KGYR KDVT,,,,,,,1.4,1.4,,,,,,,,,,,40,,0.4,,,,,,1;RNAV (GPS) RWY 01;01;KDVT;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
3/24/24,N789EF,KDVT,KDVT,KDVT KSMO KDVT,,,,,,,3.8,3.8,,,,,,,,,,,610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
3/28/24,N999ZZ,KDVT,KDVT,KDVT KGYR KDVT,,,,,,,1.4,1.4,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
4/1/24,N789EF,KDVT,KDVT,KDVT KPSP KDVT,,,,,,,2.5,2.5,,,,,,,,,,,400,,0.4,,,,,,1;RNAV (GPS) RWY 01;01;KDVT;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
4/4/24,N789EF,KDVT,KDVT,KDVT KPGA KVNY KPSP KDVT,,,,,,,5.3,5.3,,,,,,,,,,,852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,4
4/8/24,N789EF,KDVT,KDVT,KDVT KCEZ KDVT,,,,,,,3.8,3.8,,,,,,,,,,,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
4/12/24,N789EF,KDVT,KDVT,KDVT KSBA KDVT,,,,,,,4.8,4.8,,0.9,,,,,,,,,760,,1.4,,,,,,1;RNAV (GPS) RWY 01;01;KDVT;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
4/15/24,N789EF,KDVT,KDVT,KDVT KALS KDVT,,,,,,,5,5,,,,,,,,,,,800,,0.3,,,,,,1;RNAV (GPS) RWY 01;01;KDVT;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
4/19/24,N789EF,KDVT,KDVT,KDVT KALS KDVT,,,,,,,5,5,,,,,,,,,,,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
4/23/24,N999ZZ,KDVT,KDVT,KDVT KCHD KDVT,,,,,,,1.5,1.5,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
4/26/24,N999ZZ,KDVT,KDVT,KDVT KCGZ KDVT,,,,,,,1.8,1.8,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
4/30/24,N789EF,KDVT,KDVT,KDVT KMYF KDVT,,,,,,,3.2,3.2,,,,,,,,,,,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
5/4/24,N999ZZ,KDVT,KDVT,KDVT KCGZ KDVT,,,,,,,1.8,1.8,,0.8,,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
5/7/24,N999ZZ,KDVT,KDVT,KDVT KCGZ KDVT,,,,,,,1.8,1.8,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
5/11/24,N789EF,KDVT,KDVT,KDVT KSAF KDVT,,,,,,,4.1,4.1,,,,,,,,,,,660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
5/15/24,N789EF,KDVT,KDVT,KDVT KCEZ KDVT,,,,,,,3.8,3.8,,0.8,,,,,,,,,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
5/18/24,N789EF,KDVT,KDVT,KDVT KHND KDVT,,,,,,,2.6,2.6,,,,,,,,,,,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
5/22/24,N789EF,KDVT,KDVT,KDVT KCEZ KDVT,,,,,,,3.8,3.8,,,,,,,,,,,600,,1.4,,,,,,1;RNAV (GPS) RWY 01;01;KDVT;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
5/26/24,N789EF,KDVT,KDVT,KDVT KCRK KDVT,,,,,,,3.5,3.5,,,,,,,,,,,560,,1.1,,,,,,1;RNAV (GPS) RWY 01;01;KDVT;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
