ForeFlight Logbook Import,This row is required for importing into ForeFlight. Do not delete or modify.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aircraft Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftID,TypeCode,Year,Make,Model,GearType,EngineType,equipType (FAA),aircraftClass (FAA),complexAircraft (FAA),taa (FAA),highPerformance (FAA),pressurized (FAA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N1977E,C172P,,Cessna,172P,fixed_tricycle,Piston,aircraft,airplane_single_engine_land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N123AB,PA28,,Piper,PA28,fixed_tricycle,Piston,aircraft,airplane_single_engine_land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N456CD,SR22,,Cirrus,SR22,fixed_tricycle,Piston,aircraft,airplane_single_engine_land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N999ZZ,C172S,,Cessna,172S,fixed_tricycle,Piston,aircraft,airplane_single_engine_land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N789EF,PA44,,Piper,PA44,retractable_tricycle,Piston,aircraft,airplane_multi_engine_land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flights Table , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,Deprecated: Do not edit manually,Deprecated: Do not edit manually,Deprecated: Do not edit manually,Deprecated: Do not edit manually,Deprecated: Do not edit manually
Date,AircraftID,From,To,Route,TimeOut,TimeOff,TimeOn,TimeIn,OnDuty,OffDuty,TotalTime,PIC,SIC,Night,Solo,CrossCountry,PICUS,MultiPilot,IFR,Examiner,NVG,NVG Ops,Distance,ActualInstrument,SimulatedInstrument,HobbsStart,HobbsEnd,TachStart,TachEnd,Holds,Approach1,Approach2,Approach3,Approach4,Approach5,Approach6,DualGiven,DualReceived,SimulatedFlight,GroundTraining,GroundTrainingGiven,InstructorName,InstructorComments,Person1,Person2,Person3,Person4,Person5,Person6,PilotComments,Flight Review (FAA),IPC (FAA),Checkride (FAA),FAA 61.58 (FAA),NVG Proficiency (FAA),DayTakeoffs,DayLandingsFullStop,NightTakeoffs,NightLandingsFullStop,AllLandings
1/10/23,N789EF,KDVT,KDVT,KDVT KCRQ KDVT,,,,,,,3.1,3.1,,1.3,,,,,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
1/14/23,N789EF,KDVT,KDVT,KDVT KVGT KDVT,,,,,,,2.9,2.9,,2.5,,,,,,,,,460,2.9,,,,,,,1;RNAV (GPS) RWY 01;01;KDVT;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2
1/17/23,N789EF,KDVT,KDVT,KDVT KRNM KDVT,,,,,,,2.9,2.9,,1.1,,,,,,,,,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
1/20/23,N789EF,KDVT,KDVT,KDVT KCRQ KDVT,,,,,,,3.1,3.1,,,,,,,,,,,500,3.1,0.6,,,,,,1;RNAV (GPS) RWY 01;01;KDVT;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
1/24/23,N789EF,KDVT,KDVT,KDVT KPSP KDVT,,,,,,,2.5,2.5,,1.4,,,,,,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2
1/27/23,N789EF,KDVT,KDVT,KDVT KABQ KDVT,,,,,,,3.5,3.5,,,,,,,,,,,560,2,,,,,,,1;RNAV (GPS) RWY 01;01;KDVT;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
1/30/23,N999ZZ,KDVT,KDVT,KDVT KRYN KDVT,,,,,,,1.7,1.7,,,,,,,,,,,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
2/3/23,N999ZZ,KDVT,KDVT,KDVT KIFP KDVT,,,,,,,2.7,2.7,,,,,,,,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
2/6/23,N789EF,KDVT,KDVT,KDVT KCRK KDVT,,,,,,,3.5,3.5,,1.2,,,,,,,,,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
2/9/23,N789EF,KDVT,KDVT,KDVT KPRC KPGA KDVT,,,,,,,1.9,1.9,,,,,,,,,,,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,3
2/13/23,N789EF,KDVT,KDVT,KDVT KMYF KDVT,,,,,,,3.2,3.2,,2.2,,,,,,,,,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2
2/16/23,N999ZZ,KDVT,KDVT,KDVT KIFP KDVT,,,,,,,2.7,2.7,,,,,,,,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
2/19/23,N789EF,KDVT,KDVT,KDVT KTRM KDVT,,,,,,,2.2,2.2,,,,,,,,,,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
2/23/23,N789EF,KDVT,KDVT,KDVT KCRQ KDVT,,,,,,,3.1,3.1,,1.7,,,,,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
2/26/23,N999ZZ,KDVT,KDVT,KDVT KGYR KDVT,,,,,,,1.4,1.4,,0.363636364,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2
3/1/23,N789EF,KDVT,KDVT,KDVT KALS KDVT,,,,,,,5,5,,4,,,,,,,,,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2
3/5/23,N999ZZ,KDVT,KDVT,KDVT KPGA KGYR KDVT,,,,,,,2.4,2.4,,,,,,,,,,,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,3
3/8/23,N999ZZ,KDVT,KDVT,KDVT KCHD KDVT,,,,,,,1.5,1.5,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
3/11/23,N789EF,KDVT,KDVT,KDVT KDRO KDVT,,,,,,,4,4,,,,,,,,,,,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
3/15/23,N789EF,KDVT,KDVT,KDVT KLAS KDVT,,,,,,,2.8,2.8,,2,,,,,,,,,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2
3/18/23,N999ZZ,KDVT,KDVT,KDVT KRYN KDVT,,,,,,,1.7,1.7,,,,,,,,,,,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
3/21/23,N789EF,KDVT,KDVT,KDVT KSNA KDVT,,,,,,,3.5,3.5,,,,,,,,,,,560,,0.7,,,,,,1;RNAV (GPS) RWY 01;01;KDVT;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
3/24/23,N789EF,KDVT,KDVT,KDVT KALS KVNY KDVT,,,,,,,5.3,5.3,,,,,,,,,,,852,,0.9,,,,,,1;RNAV (GPS) RWY 01;01;KDVT;;,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,3
3/28/23,N789EF,KDVT,KDVT,KDVT KPGA KDVT,,,,,,,2.5,2.5,,,,,,,,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
3/31/23,N789EF,KDVT,KDVT,KDVT KABQ KDVT,,,,,,,3.5,3.5,,2.9,,,,,,,,,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
4/3/23,N999ZZ,KDVT,KDVT,KDVT KSEZ KDVT,,,,,,,1.5,1.5,,,,,,,,,,,160,,0.7,,,,,,1;RNAV (GPS) RWY 01;01;KDVT;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
4/7/23,N999ZZ,KDVT,KDVT,KDVT KFFZ KDVT,,,,,,,1.4,1.4,,0.363636364,,,,,,,,,40,,0.4,,,,,,1;RNAV (GPS) RWY 01;01;KDVT;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
4/10/23,N789EF,KDVT,KDVT,KDVT KLRU KDVT,,,,,,,2.5,2.5,,,,,,,,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
4/13/23,N789EF,KDVT,KDVT,KDVT KGUP KDVT,,,,,,,2.2,2.2,,,,,,,,,,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
4/17/23,N789EF,KDVT,KDVT,KDVT KLRU KDVT,,,,,,,2.5,2.5,,,,,,,,,,,400,,0.6,,,,,,1;RNAV (GPS) RWY 01;01;KDVT;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
4/20/23,N789EF,KDVT,KDVT,KDVT KDRO KDVT,,,,,,,4,4,,,,,,,,,,,640,,0.7,,,,,,1;RNAV (GPS) RWY 01;01;KDVT;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
4/23/23,N999ZZ,KDVT,KDVT,KDVT KOLS KDVT,,,,,,,2.2,2.2,,,,,,,,,,,240,,1.3,,,,,,1;RNAV (GPS) RWY 01;01;KDVT;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
4/27/23,N789EF,KDVT,KDVT,KDVT KLRU KDVT,,,,,,,2.5,2.5,,,,,,,,,,,400,,0.2,,,,,,1;RNAV (GPS) RWY 01;01;KDVT;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
4/30/23,N999ZZ,KDVT,KDVT,KDVT KGYR KDVT,,,,,,,1.4,1.4,,0.363636364,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
5/3/23,N789EF,KDVT,KDVT,KDVT KABQ KDVT,,,,,,,3.5,3.5,,,,,,,,,,,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
5/7/23,N999ZZ,KDVT,KDVT,KDVT KOLS KDVT,,,,,,,2.2,2.2,,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
5/10/23,N789EF,KDVT,KDVT,KDVT KTOA KPRC KDVT,,,,,,,2.7,2.7,,,,,,,,,,,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,3
5/13/23,N789EF,KDVT,KDVT,KDVT KCMA KDVT,,,,,,,4.2,4.2,,,,,,,,,,,680,,0.2,,,,,,1;RNAV (GPS) RWY 01;01;KDVT;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
5/17/23,N789EF,KDVT,KDVT,KDVT KABQ KDVT,,,,,,,3.5,3.5,,2.2,,,,,,,,,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
5/20/23,N789EF,KDVT,KDVT,KDVT KCMA KDVT,,,,,,,4.2,4.2,,3.3,,,,,,,,,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
5/23/23,N789EF,KDVT,KDVT,KDVT KVNY KDVT,,,,,,,3.9,3.9,,,,,,,,,,,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
5/27/23,N789EF,KDVT,KDVT,KDVT KABQ KDVT,,,,,,,3.5,3.5,,,,,,,,,,,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
5/30/23,N789EF,KDVT,KDVT,KDVT KABQ KDVT,,,,,,,3.5,3.5,,,,,,,,,,,560,,0.9,,,,,,1;RNAV (GPS) RWY 01;01;KDVT;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
6/2/23,N789EF,KDVT,KDVT,KDVT KABQ KDVT,,,,,,,3.5,3.5,,,,,,,,,,,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
6/5/23,N789EF,KDVT,KDVT,KDVT KRNM KDVT,,,,,,,2.9,2.9,,,,,,,,,,,460,,1.2,,,,,,1;RNAV (GPS) RWY 01;01;KDVT;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
6/9/23,N789EF,KDVT,KDVT,KDVT KALS KDVT,,,,,,,5,5,,,,,,,,,,,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
6/12/23,N789EF,KDVT,KDVT,KDVT KLAS KDVT,,,,,,,2.8,2.8,,1,,,,,,,,,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
6/15/23,N999ZZ,KDVT,KDVT,KDVT KTUS KDVT,,,,,,,1.7,1.7,,1.5,,,,,,,,,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
6/19/23,N789EF,KDVT,KDVT,KDVT KCRK KDVT,,,,,,,3.5,3.5,,,,,,,,,,,560,,0.8,,,,,,1;RNAV (GPS) RWY 01;01;KDVT;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
6/22/23,N789EF,KDVT,KDVT,KDVT KHND KDVT,,,,,,,2.6,2.6,,,,,,,,,,,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
6/25/23,N789EF,KDVT,KDVT,KDVT KPGA KDVT,,,,,,,2.5,2.5,,,,,,,,,,,400,,1,,,,,,1;RNAV (GPS) RWY 01;01;KDVT;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
6/29/23,N999ZZ,KDVT,KDVT,KDVT KGEU KDVT,,,,,,,1.3,1.3,,0.272727273,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
7/2/23,N789EF,KDVT,KDVT,KDVT KABQ KDVT,,,,,,,3.5,3.5,,,,,,,,,,,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
7/5/23,N789EF,KDVT,KDVT,KDVT KMYF KDVT,,,,,,,3.2,3.2,,,,,,,,,,,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
7/9/23,N789EF,KDVT,KDVT,KDVT KDRO KDVT,,,,,,,4,4,,,,,,,,,,,640,,0.3,,,,,,1;RNAV (GPS) RWY 01;01;KDVT;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
7/12/23,N789EF,KDVT,KDVT,KDVT KRNM KSEZ KGEU KDVT,,,,,,,2.4,2.4,,0.7,,,,,,,,,390,,1.4,,,,,,1;RNAV (GPS) RWY 01;01;KDVT;;,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,4
7/15/23,N789EF,KDVT,KDVT,KDVT KALS KDVT,,,,,,,5,5,,,,,,,,,,,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
7/19/23,N789EF,KDVT,KDVT,KDVT KCRK KDVT,,,,,,,3.5,3.5,,,,,,,,,,,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
7/22/23,N999ZZ,KDVT,KDVT,KDVT KFFZ KDVT,,,,,,,1.4,1.4,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
7/25/23,N999ZZ,KDVT,KDVT,KDVT KGYR KDVT,,,,,,,1.4,1.4,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
7/29/23,N999ZZ,KDVT,KDVT,KDVT KGYR KDVT,,,,,,,1.4,1.4,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
8/1/23,N789EF,KDVT,KDVT,KDVT KLRU KDVT,,,,,,,2.5,2.5,,,,,,,,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
8/4/23,N789EF,KDVT,KDVT,KDVT KLAS KDVT,,,,,,,2.8,2.8,,,,,,,,,,,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
8/8/23,N789EF,KDVT,KDVT,KDVT KDRO KDVT,,,,,,,4,4,,,,,,,,,,,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
8/11/23,N789EF,KDVT,KDVT,KDVT KSNA KDVT,,,,,,,3.5,3.5,,1.4,,,,,,,,,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
8/14/23,N789EF,KDVT,KDVT,KDVT KTOA KDVT,,,,,,,3.7,3.7,,,,,,,,,,,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
8/17/23,N789EF,KDVT,KDVT,KDVT KALS KDVT,,,,,,,5,5,,,,,,,,,,,800,,0.3,,,,,,1;RNAV (GPS) RWY 01;01;KDVT;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
8/21/23,N999ZZ,KDVT,KDVT,KDVT KSEZ KDVT,,,,,,,1.5,1.5,,,,,,,,,,,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
8/24/23,N789EF,KDVT,KDVT,KDVT KCEZ KSNA KDVT,,,,,,,4.3,4.3,,,,,,,,,,,696,,0.2,,,,,,1;RNAV (GPS) RWY 01;01;KDVT;;,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,3
8/27/23,N999ZZ,KDVT,KDVT,KDVT KCHD KDVT,,,,,,,1.5,1.5,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
8/31/23,N789EF,KDVT,KDVT,KDVT KPSP KDVT,,,,,,,2.5,2.5,,,,,,,,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
9/3/23,N999ZZ,KDVT,KDVT,KDVT KINW KDVT,,,,,,,2.2,2.2,,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
9/6/23,N789EF,KDVT,KDVT,KDVT KLAS KDVT,,,,,,,2.8,2.8,,,,,,,,,,,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
9/10/23,N789EF,KDVT,KDVT,KDVT KGUP KDVT,,,,,,,2.2,2.2,,,,,,,,,,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
9/13/23,N789EF,KDVT,KDVT,KDVT KCRQ KDVT,,,,,,,3.1,3.1,,,,,,,,,,,500,,1.3,,,,,,1;RNAV (GPS) RWY 01;01;KDVT;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
9/16/23,N789EF,KDVT,KDVT,KDVT KPGA KDVT,,,,,,,2.5,2.5,,,,,,,,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
9/20/23,N789EF,KDVT,KDVT,KDVT KMYF KDVT,,,,,,,3.2,3.2,,,,,,,,,,,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
9/23/23,N999ZZ,KDVT,KDVT,KDVT KGYR KDVT,,,,,,,1.4,1.4,,,,,,,,,,,40,,0.4,,,,,,1;RNAV (GPS) RWY 01;01;KDVT;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
9/26/23,N789EF,KDVT,KDVT,KDVT KDRO KDVT,,,,,,,4,4,,,,,,,,,,,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
9/30/23,N789EF,KDVT,KDVT,KDVT KSNA KDVT,,,,,,,3.5,3.5,,2,,,,,,,,,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
10/3/23,N789EF,KDVT,KDVT,KDVT KALS KDVT,,,,,,,5,5,,,,,,,,,,,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
10/6/23,N789EF,KDVT,KDVT,KDVT KRNM KDVT,,,,,,,2.9,2.9,,,,,,,,,,,460,,1.1,,,,,,1;RNAV (GPS) RWY 01;01;KDVT;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
10/10/23,N789EF,KDVT,KDVT,KDVT KLGB KLRU KRNM KDVT,,,,,,,5.4,5.4,,,,,,,,,,,864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,4
10/13/23,N789EF,KDVT,KDVT,KDVT KCMA KDVT,,,,,,,4.2,4.2,,,,,,,,,,,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
10/16/23,N789EF,KDVT,KDVT,KDVT KTOA KDVT,,,,,,,3.7,3.7,,,,,,,,,,,590,,0.8,,,,,,1;RNAV (GPS) RWY 01;01;KDVT;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
10/20/23,N789EF,KDVT,KDVT,KDVT KTRM KDVT,,,,,,,2.2,2.2,,,,,,,,,,,360,,0.8,,,,,,1;RNAV (GPS) RWY 01;01;KDVT;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
10/23/23,N789EF,KDVT,KDVT,KDVT KALS KDVT,,,,,,,5,5,,,,,,,,,,,800,,1.3,,,,,,1;RNAV (GPS) RWY 01;01;KDVT;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
10/26/23,N999ZZ,KDVT,KDVT,KDVT KINW KDVT,,,,,,,2.2,2.2,,1.6,,,,,,,,,240,,0.2,,,,,,1;RNAV (GPS) RWY 01;01;KDVT;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
10/29/23,N789EF,KDVT,KDVT,KDVT KTRM KDVT,,,,,,,2.2,2.2,,,,,,,,,,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
11/2/23,N999ZZ,KDVT,KDVT,KDVT KSEZ KDVT,,,,,,,1.5,1.5,,1.1,,,,,,,,,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
11/5/23,N789EF,KDVT,KDVT,KDVT KDRO KDVT,,,,,,,4,4,,0.7,,,,,,,,,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
11/8/23,N789EF,KDVT,KDVT,KDVT KCEZ KDVT,,,,,,,3.8,3.8,,,,,,,,,,,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
11/12/23,N789EF,KDVT,KDVT,KDVT KRNM KDVT,,,,,,,2.9,2.9,,,,,,,,,,,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
11/15/23,N789EF,KDVT,KDVT,KDVT KMYF KDVT,,,,,,,3.2,3.2,,2.6,,,,,,,,,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
11/18/23,N789EF,KDVT,KDVT,KDVT KABQ KDVT,,,,,,,3.5,3.5,,,,,,,,,,,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
11/22/23,N789EF,KDVT,KDVT,KDVT KDRO KDVT,,,,,,,4,4,,3,,,,,,,,,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
11/25/23,N789EF,KDVT,KDVT,KDVT KMYF KDVT,,,,,,,3.2,3.2,,,,,,,,,,,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
11/28/23,N789EF,KDVT,KDVT,KDVT KCMA KDVT,,,,,,,4.2,4.2,,,,,,,,,,,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
12/2/23,N789EF,KDVT,KDVT,KDVT KPSP KDVT,,,,,,,2.5,2.5,,0.6,,,,,,,,,400,,1,,,,,,1;RNAV (GPS) RWY 01;01;KDVT;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
12/5/23,N999ZZ,KDVT,KDVT,KDVT KPRC KDVT,,,,,,,1.1,1.1,,0.8,,,,,,,,,120,,0.4,,,,,,1;RNAV (GPS) RWY 01;01;KDVT;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
12/8/23,N789EF,KDVT,KDVT,KDVT KGUP KDVT,,,,,,,2.2,2.2,,,,,,,,,,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
12/12/23,N789EF,KDVT,KDVT,KDVT KPSP KDVT,,,,,,,2.5,2.5,,,,,,,,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
12/15/23,N789EF,KDVT,KDVT,KDVT KRNM KDVT,,,,,,,2.9,2.9,,,,,,,,,,,460,,0.9,,,,,,1;RNAV (GPS) RWY 01;01;KDVT;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
12/18/23,N789EF,KDVT,KDVT,KDVT KVNY KDVT,,,,,,,3.9,3.9,,2.8,,,,,,,,,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
12/22/23,N999ZZ,KDVT,KDVT,KDVT KGEU KDVT,,,,,,,1.3,1.3,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
12/25/23,N999ZZ,KDVT,KDVT,KDVT KIFP KDVT,,,,,,,2.7,2.7,,,,,,,,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
12/28/23,N789EF,KDVT,KDVT,KDVT KCRK KDVT,,,,,,,3.5,3.5,,,,,,,,,,,560,,1.3,,,,,,1;RNAV (GPS) RWY 01;01;KDVT;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
1/1/24,N789EF,KDVT,KDVT,KDVT KPUC KDVT,,,,,,,4.4,4.4,,2.9,,,,,,,,,700,,0.6,,,,,,1;RNAV (GPS) RWY 01;01;KDVT;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2
1/3/24,N789EF,KDVT,KDVT,KDVT KCRQ KDVT,,,,,,,3.1,3.1,,2.6,,,,,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2
1/6/24,N789EF,KDVT,KDVT,KDVT KSAF KDVT,,,,,,,4.1,4.1,,,,,,,,,,,660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
1/9/24,N999ZZ,KDVT,KDVT,KDVT KGYR KDVT,,,,,,,1.4,1.4,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
1/12/24,N789EF,KDVT,KDVT,KDVT KDRO KDVT,,,,,,,4,4,,2,,,,,,,,,640,4,,,,,,,1;RNAV (GPS) RWY 01;01;KDVT;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2
1/15/24,N789EF,KDVT,KDVT,KDVT KSBA KDVT,,,,,,,4.8,4.8,,,,,,,,,,,760,4.8,0.6,,,,,,1;RNAV (GPS) RWY 01;01;KDVT;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
1/18/24,N999ZZ,KDVT,KDVT,KDVT KIWA KDVT,,,,,,,1.6,1.6,,0.6,,,,,,,,,70,0.6,0.3,,,,,,1;RNAV (GPS) RWY 01;01;KDVT;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2
1/21/24,N999ZZ,KDVT,KDVT,KDVT KIGM KDVT,,,,,,,2.4,2.4,,,,,,,,,,,260,0.6,,,,,,,1;RNAV (GPS) RWY 01;01;KDVT;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
